A,0,232,7
A,0,233,6
A,0,234,5
A,0,235,7
A,0,236,9
A,0,237,7
A,0,238,5
A,0,239,10
A,0,240,1
A,0,241,10
A,0,242,4
A,0,243,2
A,0,244,5
A,0,245,2
A,0,246,1
A,0,247,3
A,0,248,9
A,0,249,4
A,0,250,6
A,0,251,8
A,0,252,10
A,0,253,3
A,0,254,6
A,0,255,7
A,0,256,10
A,0,257,8
A,0,258,10
A,0,259,5
A,0,260,6
A,0,261,1
A,0,262,1
A,0,263,3
A,0,264,1
A,0,265,3
A,0,266,7
A,0,267,3
A,0,268,8
A,0,269,3
A,0,270,10
A,0,271,3
A,0,272,2
A,0,273,9
A,0,274,6
A,0,275,2
A,0,276,5
A,0,277,7
A,0,278,1
A,0,279,3
A,0,280,10
A,0,281,2
A,0,282,6
A,0,283,9
A,0,284,7
A,0,285,8
A,0,286,10
A,0,287,3
A,0,288,8
A,0,289,7
A,0,290,5
A,0,291,5
A,0,292,5
A,0,293,9
A,0,294,6
A,0,295,9
A,0,296,9
A,0,297,7
A,0,298,6
A,0,299,8
A,0,300,2
A,0,301,9
A,0,302,7
A,0,303,10
A,0,304,9
A,0,305,3
A,0,306,1
A,0,307,1
A,0,308,7
A,0,309,2
A,0,310,3
A,0,311,2
A,0,312,4
A,0,313,9
A,0,314,1
A,0,315,7
A,0,316,9
A,0,317,6
A,0,318,8
A,0,319,5
A,0,320,1
A,0,321,2
A,0,322,2
A,0,323,10
A,0,324,9
A,0,325,6
A,0,326,5
A,0,327,3
A,0,328,7
A,0,329,1
A,0,330,10
A,0,331,7
A,0,332,7
A,0,333,4
A,0,334,6
A,0,335,5
A,0,336,9
A,0,337,5
A,0,338,1
A,0,339,5
A,0,340,5
A,0,341,8
A,0,342,9
A,0,343,10
A,0,344,3
A,0,345,9
A,0,346,5
A,0,347,3
A,0,348,6
A,0,349,5
A,0,350,4
A,0,351,6
A,0,352,5
A,0,353,10
A,0,354,8
A,0,355,5
A,0,356,3
A,0,357,2
A,0,358,1
A,0,359,9
A,0,360,1
A,0,361,1
A,0,362,9
A,0,363,6
A,0,364,1
A,0,365,10
A,0,366,6
A,0,367,7
A,0,368,5
A,0,369,3
A,0,370,9
A,0,371,10
A,0,372,5
A,0,373,4
A,0,374,5
A,0,375,10
A,0,376,4
A,0,377,4
A,0,378,9
A,0,379,5
A,0,380,9
A,0,381,9
A,0,382,2
A,0,383,10
A,0,384,2
A,0,385,3
A,0,386,6
A,0,387,9
A,0,388,5
A,0,389,6
A,0,390,5
A,0,391,2
A,0,392,3
A,0,393,4
A,0,394,9
A,0,395,3
A,0,396,2
A,0,397,1
A,0,398,6
A,0,399,9
A,0,400,8
A,0,401,7
A,0,402,2
A,0,403,7
A,0,404,7
A,0,405,10
A,0,406,3
A,0,407,1
A,0,408,5
A,0,409,7
A,0,410,5
A,0,411,4
A,0,412,3
A,0,413,1
A,0,414,2
A,0,415,8
A,0,416,4
A,0,417,2
A,0,418,6
A,0,419,3
A,0,420,9
A,0,421,7
A,0,422,4
A,0,423,2
A,0,424,6
A,0,425,9
A,0,426,6
A,0,427,8
A,0,428,3
A,0,429,1
A,0,430,5
A,0,431,1
A,0,432,6
A,0,433,6
A,0,434,6
A,0,435,7
A,0,436,6
A,0,437,4
A,0,438,2
A,0,439,9
A,0,440,8
A,0,441,6
A,0,442,8
A,0,443,4
A,0,444,1
A,0,445,3
A,0,446,1
A,0,447,3
A,0,448,9
A,0,449,4
A,0,450,3
A,0,451,2
A,0,452,9
A,0,453,8
A,0,454,1
A,0,455,3
A,0,456,1
A,0,457,3
A,0,458,7
A,0,459,5
A,0,460,8
A,0,461,4
A,0,462,1
A,0,463,6
A,0,464,7
A,0,465,10
A,0,466,10
A,0,467,10
A,0,468,2
A,0,469,7
A,0,470,3
A,0,471,4
A,0,472,6
A,0,473,1
A,0,474,4
A,0,475,4
A,0,476,7
A,0,477,5
A,0,478,3
A,0,479,8
A,0,480,2
A,0,481,5
A,0,482,5
A,0,483,5
A,0,484,10
A,0,485,4
A,0,486,6
A,0,487,4
A,0,488,10
A,0,489,8
A,0,490,10
A,0,491,2
A,0,492,5
A,0,493,1
A,0,494,8
A,0,495,4
A,0,496,5
A,0,497,1
A,0,498,10
A,0,499,2
A,0,500,2
A,0,501,6
A,0,502,1
A,0,503,10
A,0,504,3
A,0,505,6
A,0,506,5
A,0,507,5
A,0,508,5
A,0,509,1
A,0,510,9
A,0,511,4
A,0,512,6
A,0,513,5
A,0,514,3
A,0,515,6
A,0,516,10
A,0,517,9
A,0,518,3
A,0,519,5
A,0,520,5
A,0,521,2
A,0,522,9
A,0,523,6
A,0,524,9
A,0,525,8
A,0,526,7
A,0,527,7
A,0,528,9
A,0,529,6
A,0,530,5
A,0,531,9
A,0,532,5
A,0,533,8
A,0,534,9
A,0,535,2
A,0,536,9
A,0,537,7
A,0,538,1
A,0,539,5
A,0,540,5
A,0,541,3
A,0,542,1
A,0,543,8
A,0,544,2
A,0,545,9
A,0,546,7
A,0,547,3
A,0,548,6
A,0,549,8
A,0,550,8
A,0,551,1
A,0,552,9
A,0,553,3
A,0,554,2
A,0,555,4
A,0,556,2
A,0,557,6
A,0,558,1
A,0,559,1
A,0,560,10
A,0,561,3
A,0,562,10
A,0,563,2
A,0,564,3
A,0,565,4
A,0,566,2
A,0,567,9
A,0,568,9
A,0,569,7
A,0,570,7
A,0,571,8
A,0,572,6
A,0,573,1
A,0,574,4
A,0,575,8
A,0,576,1
A,0,577,7
A,0,578,2
A,0,579,7
A,0,580,5
A,0,581,2
A,0,582,2
A,0,583,5
A,0,584,9
A,0,585,4
A,0,586,7
A,0,587,10
A,0,588,6
A,0,589,5
A,0,590,4
A,0,591,4
A,0,592,2
A,0,593,9
A,0,594,6
A,0,595,10
A,0,596,6
A,0,597,4
A,0,598,2
A,0,599,4
A,0,600,8
A,0,601,4
A,0,602,1
A,0,603,9
A,0,604,10
A,0,605,8
A,0,606,7
A,0,607,3
A,0,608,3
A,0,609,3
A,0,610,6
A,0,611,10
A,0,612,8
A,0,613,7
A,0,614,1
A,0,615,4
A,0,616,1
A,0,617,9
A,0,618,1
A,0,619,5
A,0,620,9
A,0,621,5
A,0,622,4
A,0,623,10
A,0,624,7
A,0,625,2
A,0,626,6
A,0,627,1
A,0,628,9
A,0,629,3
A,0,630,4
A,0,631,1
A,0,632,6
A,0,633,5
A,0,634,9
A,0,635,10
A,0,636,3
A,0,637,10
A,0,638,6
A,0,639,6
A,0,640,8
A,0,641,2
A,0,642,6
A,0,643,5
A,0,644,9
A,0,645,3
A,0,646,3
A,0,647,5
A,0,648,4
A,0,649,10
A,0,650,8
A,0,651,2
A,0,652,8
A,0,653,6
A,0,654,9
A,0,655,7
A,0,656,2
A,0,657,2
A,0,658,8
A,0,659,9
A,0,660,7
A,0,661,4
A,0,662,3
A,0,663,5
A,0,664,9
A,0,665,6
A,0,666,5
A,0,667,3
A,0,668,5
A,0,669,7
A,0,670,7
A,0,671,1
A,0,672,8
A,0,673,10
A,0,674,8
A,0,675,5
A,0,676,8
A,0,677,2
A,0,678,9
A,0,679,4
A,0,680,1
A,0,681,5
A,0,682,10
A,0,683,8
A,0,684,2
A,0,685,10
A,0,686,3
A,0,687,1
A,0,688,7
A,0,689,4
A,0,690,10
A,0,691,9
A,0,692,8
A,0,693,4
A,0,694,10
A,0,695,1
A,0,696,6
A,0,697,3
A,0,698,1
A,0,699,3
A,0,700,1
A,0,701,6
A,0,702,5
A,0,703,8
A,0,704,8
A,0,705,8
A,0,706,7
A,0,707,7
A,0,708,4
A,0,709,7
A,0,710,9
A,0,711,2
A,0,712,3
A,0,713,9
A,0,714,2
A,0,715,3
A,0,716,1
A,0,717,8
A,0,718,7
A,0,719,9
A,0,720,2
A,0,721,10
A,0,722,5
A,0,723,3
A,0,724,6
A,0,725,8
A,0,726,8
A,0,727,8
A,0,728,8
A,0,729,8
A,0,730,8
A,0,731,8
A,0,732,10
A,0,733,3
A,0,734,10
A,0,735,6
A,0,736,5
A,0,737,4
A,0,738,3
A,0,739,2
A,0,740,3
A,0,741,1
A,0,742,8
A,0,743,9
A,0,744,5
A,0,745,5
A,0,746,8
A,0,747,4
A,0,748,10
A,0,749,9
A,0,750,8
A,0,751,6
A,0,752,5
A,0,753,9
A,0,754,6
A,0,755,9
A,0,756,2
A,0,757,1
A,0,758,10
A,0,759,3
A,0,760,3
A,0,761,4
A,0,762,2
A,0,763,3
A,0,764,6
A,0,765,4
A,0,766,2
A,0,767,3
A,0,768,2
A,0,769,6
A,0,770,5
A,0,771,6
A,0,772,2
A,0,773,2
A,0,774,2
A,0,775,3
A,0,776,7
A,0,777,9
A,0,778,6
A,0,779,4
A,0,780,2
A,0,781,1
A,0,782,5
A,0,783,3
A,0,784,4
A,0,785,10
A,0,786,8
A,0,787,2
A,0,788,7
A,0,789,5
A,0,790,8
A,0,791,1
A,0,792,2
A,0,793,4
A,0,794,3
A,0,795,6
A,0,796,2
A,0,797,1
A,0,798,6
A,0,799,4
A,0,800,6
A,0,801,8
A,0,802,5
A,0,803,9
A,0,804,10
A,0,805,3
A,0,806,3
A,0,807,6
A,0,808,3
A,0,809,7
A,0,810,5
A,0,811,10
A,0,812,7
A,0,813,3
A,0,814,7
A,0,815,6
A,0,816,6
A,0,817,3
A,0,818,9
A,0,819,7
A,0,820,10
A,0,821,10
A,0,822,7
A,0,823,4
A,0,824,6
A,0,825,8
A,0,826,4
A,0,827,7
A,0,828,5
A,0,829,2
A,0,830,10
A,0,831,10
A,0,832,5
A,0,833,5
A,0,834,8
A,0,835,3
A,0,836,6
A,0,837,7
A,0,838,6
A,0,839,4
A,0,840,8
A,0,841,10
A,0,842,3
A,0,843,10
A,0,844,7
A,0,845,7
A,0,846,6
A,0,847,10
A,0,848,5
A,0,849,1
A,0,850,9
A,0,851,9
A,0,852,10
A,0,853,4
A,0,854,1
A,0,855,10
A,0,856,6
A,0,857,9
A,0,858,4
A,0,859,8
A,0,860,6
A,0,861,8
A,0,862,2
A,0,863,1
A,0,864,1
A,0,865,5
A,0,866,7
A,0,867,2
A,0,868,3
A,0,869,3
A,0,870,9
A,0,871,10
A,0,872,1
A,0,873,6
A,0,874,2
A,0,875,8
A,0,876,7
A,0,877,5
A,0,878,8
A,0,879,6
A,0,880,5
A,0,881,10
A,0,882,6
A,0,883,6
A,0,884,2
A,0,885,6
A,0,886,5
A,0,887,4
A,0,888,4
A,0,889,4
A,0,890,9
A,0,891,7
A,0,892,7
A,0,893,2
A,0,894,5
A,0,895,3
A,0,896,9
A,0,897,1
A,0,898,9
A,0,899,7
A,0,900,4
A,0,901,3
A,0,902,2
A,0,903,10
A,0,904,9
A,0,905,7
A,0,906,5
A,0,907,10
A,0,908,4
A,0,909,8
A,0,910,10
A,0,911,3
A,0,912,7
A,0,913,9
A,0,914,5
A,0,915,5
A,0,916,10
A,0,917,2
A,0,918,10
A,0,919,6
A,0,920,6
A,0,921,6
A,0,922,5
A,0,923,5
A,0,924,2
A,0,925,3
A,0,926,1
A,0,927,6
A,0,928,6
A,0,929,9
A,0,930,6
A,0,931,5
A,0,932,2
A,0,933,5
A,0,934,10
A,0,935,9
A,0,936,2
A,0,937,4
A,0,938,1
A,0,939,3
A,0,940,2
A,0,941,4
A,0,942,3
A,0,943,8
A,0,944,3
A,0,945,5
A,0,946,8
A,0,947,4
A,0,948,10
A,0,949,6
A,0,950,5
A,0,951,5
A,0,952,2
A,0,953,10
A,0,954,7
A,0,955,3
A,0,956,2
A,0,957,9
A,0,958,9
A,0,959,2
A,0,960,2
A,0,961,8
A,0,962,8
A,0,963,4
A,0,964,4
A,0,965,8
A,0,966,4
A,0,967,3
A,0,968,9
A,0,969,5
A,0,970,4
A,0,971,4
A,0,972,8
A,0,973,7
A,0,974,8
A,0,975,7
A,0,976,10
A,0,977,6
A,0,978,4
A,0,979,9
A,0,980,9
A,0,981,7
A,0,982,8
A,0,983,7
A,0,984,2
A,0,985,7
A,0,986,3
A,0,987,4
A,0,988,9
A,0,989,10
A,0,990,4
A,0,991,3
A,0,992,10
A,0,993,7
A,0,994,8
A,0,995,8
A,0,996,2
A,0,997,6
A,0,998,1
A,0,999,9
A,1,0,10
A,1,1,2
A,1,2,4
A,1,3,2
A,1,4,6
A,1,5,2
A,1,6,7
A,1,7,7
A,1,8,5
A,1,9,5
A,1,10,4
A,1,11,8
A,1,12,7
A,1,13,2
A,1,14,9
A,1,15,7
A,1,16,8
A,1,17,7
A,1,18,4
A,1,19,8
A,1,20,2
A,1,21,8
A,1,22,10
A,1,23,7
A,1,24,5
A,1,25,2
A,1,26,8
A,1,27,9
A,1,28,8
A,1,29,7
A,1,30,5
A,1,31,3
A,1,32,8
A,1,33,8
A,1,34,5
A,1,35,8
A,1,36,3
A,1,37,8
A,1,38,7
A,1,39,5
A,1,40,7
A,1,41,8
A,1,42,4
A,1,43,3
A,1,44,3
A,1,45,2
A,1,46,6
A,1,47,6
A,1,48,10
A,1,49,4
A,1,50,2
A,1,51,10
A,1,52,3
A,1,53,7
A,1,54,8
A,1,55,3
A,1,56,10
A,1,57,4
A,1,58,3
A,1,59,7
A,1,60,1
A,1,61,10
A,1,62,7
A,1,63,9
A,1,64,5
A,1,65,8
A,1,66,2
A,1,67,6
A,1,68,2
A,1,69,5
A,1,70,5
A,1,71,7
A,1,72,1
A,1,73,10
A,1,74,4
A,1,75,1
A,1,76,6
A,1,77,6
A,1,78,3
A,1,79,1
A,1,80,2
A,1,81,7
A,1,82,8
A,1,83,7
A,1,84,7
A,1,85,5
A,1,86,1
A,1,87,8
A,1,88,5
A,1,89,5
A,1,90,5
A,1,91,9
A,1,92,5
A,1,93,5
A,1,94,6
A,1,95,8
A,1,96,10
A,1,97,4
A,1,98,1
A,1,99,2
A,1,100,10
A,1,101,7
A,1,102,5
A,1,103,7
A,1,104,7
A,1,105,9
A,1,106,5
A,1,107,3
A,1,108,1
A,1,109,5
A,1,110,6
A,1,111,8
A,1,112,10
A,1,113,9
A,1,114,2
A,1,115,10
A,1,116,8
A,1,117,8
A,1,118,1
A,1,119,3
A,1,120,9
A,1,121,3
A,1,122,3
A,1,123,10
A,1,124,8
A,1,125,4
A,1,126,7
A,1,127,5
A,1,128,5
A,1,129,1
A,1,130,9
A,1,131,6
A,1,132,4
A,1,133,7
A,1,134,8
A,1,135,6
A,1,136,9
A,1,137,4
A,1,138,4
A,1,139,5
A,1,140,7
A,1,141,4
A,1,142,9
A,1,143,9
A,1,144,8
A,1,145,9
A,1,146,2
A,1,147,4
A,1,148,1
A,1,149,5
A,1,150,7
A,1,151,9
A,1,152,1
A,1,153,5
A,1,154,3
A,1,155,4
A,1,156,8
A,1,157,8
A,1,158,9
A,1,159,9
A,1,160,7
A,1,161,3
A,1,162,7
A,1,163,4
A,1,164,9
A,1,165,2
A,1,166,9
A,1,167,10
A,1,168,4
A,1,169,5
A,1,170,4
A,1,171,10
A,1,172,4
A,1,173,4
A,1,174,7
A,1,175,6
A,1,176,6
A,1,177,1
A,1,178,10
A,1,179,8
A,1,180,3
A,1,181,4
A,1,182,8
A,1,183,8
A,1,184,8
A,1,185,6
A,1,186,8
A,1,187,2
A,1,188,4
A,1,189,5
A,1,190,2
A,1,191,7
A,1,192,9
A,1,193,7
A,1,194,9
A,1,195,5
A,1,196,2
A,1,197,3
A,1,198,1
A,1,199,7
A,1,200,3
A,1,201,7
A,1,202,8
A,1,203,10
A,1,204,2
A,1,205,9
A,1,206,5
A,1,207,7
A,1,208,6
A,1,209,1
A,1,210,8
A,1,211,8
A,1,212,4
A,1,213,2
A,1,214,9
A,1,215,1
A,1,216,9
A,1,217,8
A,1,218,3
A,1,219,2
A,1,220,8
A,1,221,6
A,1,222,10
A,1,223,7
A,1,224,9
A,1,225,10
A,1,226,5
A,1,227,9
A,1,228,2
A,1,229,10
A,1,230,7
A,1,231,4
A,1,232,8
A,1,233,6
A,1,234,4
A,1,235,6
A,1,236,1
A,1,237,5
A,1,238,2
A,1,239,7
A,1,240,2
A,1,241,9
A,1,242,10
A,1,243,2
A,1,244,2
A,1,245,8
A,1,246,4
A,1,247,4
A,1,248,2
A,1,249,3
A,1,250,5
A,1,251,5
A,1,252,8
A,1,253,8
A,1,254,2
A,1,255,1
A,1,256,8
A,1,257,1
A,1,258,1
A,1,259,6
A,1,260,1
A,1,261,10
A,1,262,2
A,1,263,3
A,1,264,10
A,1,265,4
A,1,266,7
A,1,267,2
A,1,268,3
A,1,269,9
A,1,270,2
A,1,271,10
A,1,272,7
A,1,273,1
A,1,274,3
A,1,275,5
A,1,276,10
A,1,277,1
A,1,278,3
A,1,279,2
A,1,280,10
A,1,281,5
A,1,282,2
A,1,283,10
A,1,284,4
A,1,285,3
A,1,286,3
A,1,287,4
A,1,288,1
A,1,289,8
A,1,290,9
A,1,291,10
A,1,292,9
A,1,293,7
A,1,294,1
A,1,295,9
A,1,296,7
A,1,297,7
A,1,298,10
A,1,299,8
A,1,300,2
A,1,301,9
A,1,302,10
A,1,303,2
A,1,304,9
A,1,305,8
A,1,306,9
A,1,307,6
A,1,308,2
A,1,309,6
A,1,310,3
A,1,311,1
A,1,312,8
A,1,313,3
A,1,314,10
A,1,315,8
A,1,316,6
A,1,317,9
A,1,318,10
A,1,319,6
A,1,320,6
A,1,321,6
A,1,322,3
A,1,323,9
A,1,324,10
A,1,325,8
A,1,326,7
A,1,327,3
A,1,328,4
A,1,329,6
A,1,330,9
A,1,331,1
A,1,332,10
A,1,333,3
A,1,334,4
A,1,335,1
A,1,336,5
A,1,337,10
A,1,338,6
A,1,339,5
A,1,340,3
A,1,341,6
A,1,342,4
A,1,343,2
A,1,344,7
A,1,345,10
A,1,346,8
A,1,347,7
A,1,348,4
A,1,349,6
A,1,350,8
A,1,351,1
A,1,352,2
A,1,353,9
A,1,354,8
A,1,355,7
A,1,356,10
A,1,357,9
A,1,358,6
A,1,359,10
A,1,360,8
A,1,361,8
A,1,362,10
A,1,363,6
A,1,364,10
A,1,365,9
A,1,366,9
A,1,367,3
A,1,368,10
A,1,369,9
A,1,370,7
A,1,371,3
A,1,372,8
A,1,373,2
A,1,374,3
A,1,375,3
A,1,376,1
A,1,377,2
A,1,378,9
A,1,379,1
A,1,380,10
A,1,381,8
A,1,382,10
A,1,383,6
A,1,384,1
A,1,385,1
A,1,386,1
A,1,387,6
A,1,388,2
A,1,389,9
A,1,390,4
A,1,391,4
A,1,392,3
A,1,393,10
A,1,394,2
A,1,395,10
A,1,396,10
A,1,397,3
A,1,398,3
A,1,399,3
A,1,400,4
A,1,401,6
A,1,402,2
A,1,403,9
A,1,404,4
A,1,405,9
A,1,406,1
A,1,407,2
A,1,408,5
A,1,409,8
A,1,410,9
A,1,411,10
A,1,412,5
A,1,413,9
A,1,414,8
A,1,415,9
A,1,416,6
A,1,417,6
A,1,418,3
A,1,419,8
A,1,420,2
A,1,421,7
A,1,422,2
A,1,423,1
A,1,424,9
A,1,425,3
A,1,426,2
A,1,427,10
A,1,428,6
A,1,429,2
A,1,430,4
A,1,431,6
A,1,432,7
A,1,433,8
A,1,434,7
A,1,435,2
A,1,436,8
A,1,437,3
A,1,438,9
A,1,439,3
A,1,440,10
A,1,441,4
A,1,442,5
A,1,443,2
A,1,444,9
A,1,445,4
A,1,446,8
A,1,447,5
A,1,448,9
A,1,449,3
A,1,450,9
A,1,451,1
A,1,452,6
A,1,453,6
A,1,454,7
A,1,455,7
A,1,456,9
A,1,457,1
A,1,458,5
A,1,459,6
A,1,460,3
A,1,461,1
A,1,462,6
A,1,463,2
A,1,464,9
A,1,465,4
A,1,466,8
A,1,467,4
A,1,468,5
A,1,469,10
A,1,470,10
A,1,471,9
A,1,472,2
A,1,473,5
A,1,474,8
A,1,475,7
A,1,476,5
A,1,477,5
A,1,478,2
A,1,479,5
A,1,480,1
A,1,481,5
A,1,482,2
A,1,483,8
A,1,484,1
A,1,485,10
A,1,486,10
A,1,487,2
A,1,488,4
A,1,489,7
A,1,490,2
A,1,491,10
A,1,492,5
A,1,493,9
A,1,494,2
A,1,495,8
A,1,496,1
A,1,497,1
A,1,498,8
A,1,499,7
A,1,500,8
A,1,501,8
A,1,502,9
A,1,503,2
A,1,504,10
A,1,505,4
A,1,506,7
A,1,507,4
A,1,508,1
A,1,509,6
A,1,510,2
A,1,511,3
A,1,512,4
A,1,513,4
A,1,514,7
A,1,515,8
A,1,516,5
A,1,517,3
A,1,518,6
A,1,519,7
A,1,520,4
A,1,521,7
A,1,522,8
A,1,523,7
A,1,524,9
A,1,525,3
A,1,526,6
A,1,527,4
A,1,528,5
A,1,529,4
A,1,530,2
A,1,531,5
A,1,532,3
A,1,533,2
A,1,534,9
A,1,535,3
A,1,536,2
A,1,537,6
A,1,538,7
A,1,539,4
A,1,540,7
A,1,541,3
A,1,542,4
A,1,543,2
A,1,544,2
A,1,545,7
A,1,546,7
A,1,547,1
A,1,548,7
A,1,549,7
A,1,550,10
A,1,551,1
A,1,552,7
A,1,553,2
A,1,554,3
A,1,555,6
A,1,556,6
A,1,557,5
A,1,558,6
A,1,559,4
A,1,560,9
A,1,561,6
A,1,562,4
A,1,563,3
A,1,564,4
A,1,565,7
A,1,566,3
A,1,567,5
A,1,568,10
A,1,569,6
A,1,570,10
A,1,571,9
A,1,572,4
A,1,573,3
A,1,574,7
A,1,575,5
A,1,576,4
A,1,577,6
A,1,578,6
A,1,579,7
A,1,580,6
A,1,581,8
A,1,582,10
A,1,583,2
A,1,584,5
A,1,585,6
A,1,586,4
A,1,587,4
A,1,588,8
A,1,589,9
A,1,590,2
A,1,591,2
A,1,592,7
A,1,593,7
A,1,594,9
A,1,595,5
A,1,596,5
A,1,597,1
A,1,598,5
A,1,599,8
A,1,600,5
A,1,601,7
A,1,602,2
A,1,603,6
A,1,604,9
A,1,605,3
A,1,606,9
A,1,607,5
A,1,608,3
A,1,609,4
A,1,610,5
A,1,611,1
A,1,612,10
A,1,613,3
A,1,614,9
A,1,615,7
A,1,616,6
A,1,617,1
A,1,618,3
A,1,619,4
A,1,620,3
A,1,621,5
A,1,622,2
A,1,623,5
A,1,624,6
A,1,625,7
A,1,626,9
A,1,627,8
A,1,628,5
A,1,629,1
A,1,630,4
A,1,631,10
A,1,632,3
A,1,633,10
A,1,634,6
A,1,635,6
A,1,636,5
A,1,637,9
A,1,638,9
A,1,639,7
A,1,640,6
A,1,641,1
A,1,642,8
A,1,643,7
A,1,644,9
A,1,645,1
A,1,646,4
A,1,647,5
A,1,648,1
A,1,649,3
A,1,650,8
A,1,651,6
A,1,652,5
A,1,653,2
A,1,654,3
A,1,655,2
A,1,656,4
A,1,657,1
A,1,658,8
A,1,659,7
A,1,660,10
A,1,661,7
A,1,662,9
A,1,663,8
A,1,664,1
A,1,665,6
A,1,666,6
A,1,667,10
A,1,668,1
A,1,669,7
A,1,670,5
A,1,671,1
A,1,672,4
A,1,673,10
A,1,674,9
A,1,675,9
A,1,676,8
A,1,677,2
A,1,678,3
A,1,679,4
A,1,680,9
A,1,681,7
A,1,682,7
A,1,683,2
A,1,684,5
A,1,685,10
A,1,686,4
A,1,687,10
A,1,688,1
A,1,689,8
A,1,690,1
A,1,691,3
A,1,692,9
A,1,693,9
A,1,694,10
A,1,695,3
A,1,696,6
A,1,697,3
A,1,698,7
A,1,699,7
A,1,700,5
A,1,701,4
A,1,702,6
A,1,703,2
A,1,704,3
A,1,705,2
A,1,706,9
A,1,707,2
A,1,708,1
A,1,709,10
A,1,710,5
A,1,711,6
A,1,712,8
A,1,713,8
A,1,714,1
A,1,715,8
A,1,716,1
A,1,717,3
A,1,718,3
A,1,719,2
A,1,720,5
A,1,721,8
A,1,722,8
A,1,723,5
A,1,724,6
A,1,725,4
A,1,726,9
A,1,727,7
A,1,728,10
A,1,729,5
A,1,730,8
A,1,731,2
A,1,732,10
A,1,733,3
A,1,734,10
A,1,735,6
A,1,736,5
A,1,737,8
A,1,738,1
A,1,739,5
A,1,740,9
A,1,741,9
A,1,742,2
A,1,743,7
A,1,744,3
A,1,745,1
A,1,746,8
A,1,747,8
A,1,748,2
A,1,749,7
